542	37063
543	12834
544	26106
545	18536
546	56616
547	16228
548	21576
549	561
550	5991
551	35780
552	42146
553	64411
554	14817
555	47311
556	16104
557	13937
558	52057
559	9748
560	23598
561	20890
562	26829
563	541
564	10256
565	51909
566	31619
567	19131
568	56749
569	7328
570	37739
571	19377
572	47663
573	9266
574	32211
575	8233
576	27803
577	23291
578	24462
579	49379
580	23853
581	30453
582	19623
583	463
584	29328
585	34441
586	47774
587	45432
588	48378
589	34296
590	55180
591	6441
592	55186
593	16474
594	6982
595	65442
596	2847
597	38601
598	19038
599	59596
600	45929
601	56777
602	13437
603	28056
604	507
605	45648
606	36289
607	28310
608	3403
609	60751
610	12153
611	27256
612	25668
613	31777
614	27720
615	54996
616	682
617	9958
618	34893
619	49060
620	44254
621	24537
622	55501
623	33904
624	41011
625	62483
626	33811
627	43858
628	35548
629	52849
630	37918
631	15941
632	44090
633	51355
634	43997
635	44597
636	31467
637	14751
638	7372
639	34871
640	9966
641	19525
642	62127
643	35635
644	51302
645	24311
646	25095
647	51984
648	34270
649	59988
650	35509
651	12988
652	18990
653	25474
654	46893
655	60001
656	22422
657	15168
658	38324
659	57970
660	2481
661	10706
662	8376
663	46571
664	62062
665	52373
666	25632
667	27993
668	1588
669	33004
670	62864
671	11555
672	52530
673	59456
674	47190
675	38296
676	18231
677	6749
678	24745
679	52501
680	1202
681	60254
682	65490
683	20192
684	20192
685	46847
686	14657
687	42614
688	62015
689	52981
690	35049
691	64496
692	63688
693	43425
694	45531
695	60214
696	30262
697	5627
698	22671
699	31851
700	38632
701	20000
702	43406
703	25626
704	13920
705	25060
706	63922
707	32151
708	31809
709	23131
710	19117
711	33011
712	17849
713	19071
714	53203
715	38042
716	382
717	2325
718	15120
719	62397
720	55306
721	50169
722	61357
723	53458
724	28058
725	41352
726	48136
727	58321
728	46979
729	5272
730	24636
731	20075
732	25272
733	2506
734	45701
735	39192
736	27566
737	44088
738	5807
739	59375
740	1683
741	24924
742	26851
743	19533
744	43995
745	14518
746	57575
747	44377
748	16843
749	7159
750	41238
751	6614
752	57329
753	37059
754	60072
755	19851
756	12875
757	42673
758	12636
759	59855
760	47945
761	37272
762	14394
763	7681
764	39778
765	60096
766	46873
767	1808
768	38648
769	52680
770	61184
771	40331
772	12069
773	22499
774	59864
775	56064
776	37017
777	51903
778	34906
779	53861
780	59063
781	10608
782	60475
783	50856
784	47668
785	55011
786	5171
787	60543
788	32148
789	17808
790	54862
791	14557
792	55080
793	3721
794	22238
795	29323
796	63817
797	3575
798	31131
799	36929
800	56256
801	26779
802	11724
803	2789
804	49278
805	6053
806	58853
807	20760
808	57956
809	28223
810	9085
811	51483
812	38832
813	4024
814	36803
815	20964
816	59035
817	41975
818	15971
819	25648
820	59783
821	5298
822	40205
823	49327
824	9019
825	62444
826	13114
827	7300
828	483
829	44246
830	44229
831	56739
832	5489
833	55953
834	59528
835	54768
836	62006
837	52846
838	9992
839	54427
840	15533
841	19077
842	40374
843	54365
844	23101
845	11642
846	9793
847	16600
848	53617
849	25765
850	42248
851	47864
852	31063
853	16918
854	31655
855	40082
856	13826
857	44770
858	47382
859	14309
860	23480
861	26075
862	5513
863	28969
864	16492
865	65041
866	18201
867	12963
868	52351
869	28193
870	1854
871	2349
872	47270
873	42228
874	56714
875	4835
876	53870
877	972
878	21436
879	41951
880	26737
881	63684
882	24279
883	57800
884	15066
885	55935
886	32346
887	28892
888	35169
889	14192
890	43202
891	58649
892	40267
893	48715
894	22082
895	56759
896	48220
897	40284
898	4186
899	35036
900	2941
901	6040
902	37385
903	50212
904	48269
905	28563
906	55047
907	36603
908	29535
909	10947
910	13019
911	56272
912	9096
913	37298
914	48536
915	24162
916	27697
917	15346
918	53055
919	62866
920	29538
921	30721
922	55979
923	4269
924	13900
925	12526
926	61029
927	62120
928	52810
929	65215
930	31620
931	55751
932	5720
933	3469
934	40427
935	53989
936	32033
937	29939
938	25056
939	61568
940	40886
941	38075
942	52305
943	49982
944	9838
945	35305
946	8609
947	37535
948	50652
949	61664
950	34866
951	14654
952	26849
953	25309
954	18924
955	40749
956	37835
957	14417
958	37333
959	25109
960	14096
961	3418
962	15325
963	19816
964	6887
965	55752
966	8269
967	38920
968	20155
969	33326
970	34953
971	61042
972	5865
973	21722
974	45488
975	15703
976	57027
977	54097
978	53239
979	42143
980	50225
981	22569
982	56798
983	11538
984	47878
985	10186
986	52287
987	20178
988	24603
989	24085
990	45287
991	38699
992	27503
993	60612
994	58516
995	34390
996	50829
997	1249
998	7775
999	5448
1000	34575
1001	42728
1002	954
1003	40441
1004	64450
1005	46443
1006	56144
1007	55941
1008	35004
1009	43847
1010	32549
1011	19694
1012	880
1013	23811
1014	31232
1015	48759
1016	33997
1017	17984
1018	3401
1019	58600
1020	42069
1021	48688
1022	31763
1023	4036
1024	43765
1025	24743
1026	38426
1027	29058
1028	25993
1029	46201
1030	34506
1031	60568
1032	23393
1033	35461
1034	35473
1035	22307
1036	16368
1037	26082
1038	12713
1039	51372
1040	4393
1041	45262
1042	5530
1043	5274
1044	3537
1045	36763
1046	54033
1047	37534
1048	54747
1049	57434
1050	30598
1051	31280
1052	40586
1053	62361
1054	35316
1055	18815
1056	21569
1057	8206
1058	47873
1059	47562
1060	54408
1061	16844
1062	42594
1063	12265
1064	52305
1065	12532
1066	34573
1067	3137
1068	38614
1069	47286
1070	54509
1071	43007
1072	27012
1073	60040
1074	48281
1075	30549
1076	31267
1077	36778
1078	2547
1079	20478
1080	28676
1081	33145
1082	51758
1083	3727
1084	29970
1085	21538
1086	22542
1087	51539
1088	29744
1089	4880
1090	33565
1091	18616
1092	21724
1093	10624
1094	30882
1095	8493
1096	23156
1097	65455
1098	11630
1099	61770
1100	47205
1101	603
1102	39241
1103	8681
1104	60643
1105	21987
1106	39230
1107	26374
1108	58765
1109	41777
1110	46852
1111	21906
1112	9386
1113	33074
1114	25633
1115	39356
1116	54612
1117	48175
1118	25360
1119	18821
1120	53055
1121	58925
1122	37437
1123	9243
1124	4013
1125	2783
1126	17736
1127	27169
1128	2702
1129	29366
1130	23403
1131	49907
1132	29970
1133	62645
1134	58588
1135	25077
1136	19096
1137	32282
1138	51452
1139	12325
1140	8523
1141	32768
1142	34231
1143	17909
1144	307
1145	59864
1146	57266
1147	54919
1148	42504
1149	17090
1150	8204
1151	30023
1152	10479
1153	45642
1154	39267
1155	14493
1156	48425
1157	57003
1158	41662
1159	51128
1160	20834
1161	65066
1162	35499
1163	50804
1164	62175
1165	28552
1166	10345
1167	15735
1168	60834
1169	61797
1170	28060
1171	3822
1172	29030
1173	62292
1174	21731
1175	29337
1176	56620
1177	13461
1178	18720
1179	33588
1180	30551
1181	26925
1182	63612
1183	41031
1184	7031
1185	37343
1186	55524
1187	55456
1188	28810
1189	31650
1190	41048
1191	49644
1192	31180
1193	11012
1194	34912
1195	27819
1196	39564
1197	45258
1198	43554
1199	34862
1200	41519
1201	6079
1202	38684
1203	5013
1204	2835
1205	60416
1206	34350
1207	59455
1208	8341
1209	53071
1210	27508
1211	38893
1212	14460
1213	25584
1214	14388
1215	21491
1216	62927
1217	4376
1218	11411
1219	26201
1220	36026
1221	52460
1222	10310
1223	1671
1224	63472
1225	45222
1226	29490
1227	37500
1228	24944
1229	7509
1230	6826
1231	928
1232	13588
1233	45511
1234	5941
1235	16423
1236	40391
1237	40292
1238	10342
1239	48732
1240	27827
1241	37850
1242	22089
1243	42287
1244	63434
1245	36477
1246	63778
1247	60825
1248	40853
1249	9653
1250	21491
1251	11344
1252	62113
1253	31801
1254	13015
1255	60049
1256	11487
1257	42505
1258	32013
1259	36432
1260	50014
1261	38840
1262	37360
1263	63602
1264	18815
1265	43301
1266	14489
1267	59206
1268	18057
1269	24832
1270	42402
1271	45884
1272	62682
1273	64492
1274	22635
1275	60581
1276	35433
1277	20877
1278	55870
1279	10751
1280	30531
1281	11825
1282	22095
1283	27108
1284	43626
1285	35110
1286	21622
1287	55114
1288	12079
1289	53635
1290	26010
1291	62094
1292	26939
1293	63370
1294	60160
1295	45754
1296	41135
1297	9114
1298	39424
1299	59193
1300	33946
1301	16291
1302	39541
1303	31092
1304	15247
1305	62177
1306	26137
1307	50680
1308	17518
1309	16472
1310	61431
1311	48049
1312	28297
1313	17990
1314	9622
1315	6388
1316	53100
1317	31244
1318	61502
1319	65180
1320	19343
1321	21976
1322	61738
1323	46283
1324	19810
1325	56362
1326	26501
1327	60945
1328	65476
1329	390
1330	54602
1331	33886
1332	16681
1333	28608
1334	64979
1335	31928
1336	25249
1337	25580
1338	17072
1339	42767
1340	42052
1341	12968
1342	25281
1343	4814
1344	30958
1345	34903
1346	11202
1347	18523
1348	611
1349	7168
1350	18167
1351	19954
1352	29144
1353	14369
1354	701
1355	48954
1356	5195
1357	27203
1358	44363
1359	5136
1360	27593
1361	33430
1362	39022
1363	44274
1364	62038
1365	38465
1366	10666
1367	21751
1368	64046
1369	27738
1370	64518
1371	40562
1372	40706
1373	24263
1374	45376
1375	6129
1376	59166
1377	56578
1378	24652
1379	59777
1380	63746
1381	42819
1382	14196
1383	27354
1384	57188
1385	14897
1386	10772
1387	62383
1388	42100
1389	55136
1390	1983
1391	4157
1392	23030
1393	41006
1394	48431
1395	19532
1396	13935
1397	59097
1398	41283
1399	12445
1400	21300
1401	40265
1402	53008
1403	62006
1404	64529
1405	32848
1406	2599
1407	58159
1408	23891
1409	27251
1410	52401
1411	22101
1412	4534
1413	1061
1414	49456
1415	61722
1416	15958
1417	60228
1418	58570
1419	58059
1420	49828
1421	60553
1422	62216
1423	7322
1424	36023
1425	45112
1426	26854
1427	49959
1428	38673
1429	2601
1430	62404
1431	59973
1432	42867
1433	49876
1434	56444
1435	41860
1436	17189
1437	59043
1438	34483
1439	41080
1440	20759
1441	21348
1442	63181
1443	25293
1444	22409
1445	47101
1446	21480
1447	38368
1448	41794
1449	14514
1450	30891
1451	26086
1452	9531
1453	27571
1454	33409
1455	45555
1456	7147
1457	60263
1458	29978
1459	45821
1460	62865
1461	26846
1462	40258
1463	40196
1464	11187
1465	31166
1466	16520
1467	28376
1468	24674
1469	51003
1470	3920
1471	45433
1472	6816
1473	1565
1474	5190
1475	29225
1476	48667
1477	26670
1478	2057
1479	24925
1480	41184
1481	32948
1482	51011
1483	50716
1484	60520
1485	18884
1486	30735
1487	2131
1488	13612
1489	60713
1490	47952
1491	10941
1492	22023
1493	22675
1494	51137
1495	33210
1496	53841
1497	2121
1498	61586
1499	12979
1500	53124
1501	65506
1502	58412
1503	59940
1504	1536
1505	63603
1506	23630
1507	50203
1508	24737
1509	25687
1510	9592
1511	386
1512	58636
1513	60603
1514	51102
1515	53620
1516	13952
1517	16301
1518	55751
1519	27564
1520	11478
1521	38168
1522	38505
1523	33501
1524	60843
1525	24106
1526	1176
1527	49148
1528	26227
1529	62762
1530	62128
1531	13815
1532	62733
1533	55004
1534	8220
1535	64269
1536	53071
1537	31850
1538	48936
1539	12273
1540	57537
1541	58528
1542	12659
1543	50637
1544	53595
1545	63761
1546	38721
1547	2011
1548	14526
1549	28937
1550	29575
1551	26004
1552	1569
1553	2544
1554	59505
1555	62412
1556	26650
1557	60681
1558	46024
1559	52877
1560	57908
1561	42616
1562	1157
1563	55105
1564	32085
1565	9377
1566	53838
1567	19620
1568	41227
1569	37238
1570	31893
1571	33228
1572	30230
1573	44552
1574	18330
1575	18289
1576	42777
1577	57051
1578	20301
1579	57303
1580	20452
1581	49876
1582	17771
1583	22021
1584	52421
1585	11741
1586	18897
1587	13535
1588	6886
1589	64922
1590	877
1591	64794
1592	42002
1593	2034
1594	54363
1595	8551
1596	11411
1597	42665
1598	28172
1599	52638
1600	14367
1601	60065
1602	20330
1603	44597
1604	39082
1605	38660
1606	62887
1607	16323
1608	30176
1609	17652
1610	8091
1611	50628
1612	1992
1613	25862
1614	7114
1615	54413
1616	37603
1617	26011
1618	2413
1619	44490
1620	25397
1621	3290
1622	43748
1623	1864
1624	5324
1625	32576
1626	10415
1627	16735
1628	9705
1629	38587
1630	3837
1631	24073
1632	33117
1633	24167
1634	3134
1635	6663
1636	62828
1637	485
1638	22986
1639	27468
1640	18137
1641	31077
1642	12560
1643	20130
1644	56940
1645	19674
1646	9007
1647	29007
1648	45686
1649	11420
1650	7961
1651	5547
1652	14710
1653	51710
1654	7411
1655	20034
1656	18750
1657	17827
1658	36769
1659	28455
1660	56414
1661	40606
1662	52528
1663	23995
1664	64774
1665	55663
1666	30658
1667	62066
1668	56148
1669	53645
1670	23998
1671	8750
1672	19186
1673	36558
1674	28880
1675	10590
1676	56233
1677	37887
1678	39598
1679	36383
1680	49308
1681	47559
1682	41930
1683	64018
1684	33733
1685	49342
1686	18517
1687	52483
1688	1633
1689	55286
1690	15403
1691	58047
1692	30357
1693	2395
1694	16507
1695	29595
1696	58058
1697	47165
1698	26125
1699	48671
1700	35274
1701	50123
1702	57421
1703	54461
1704	21145
1705	20765
1706	65051
1707	11842
1708	58652
1709	39113
1710	48225
1711	42424
1712	21137
1713	24620
1714	40907
1715	54870
1716	8426
1717	59424
1718	41818
1719	10059
1720	49174
1721	57221
1722	2570
1723	13995
1724	59616
1725	19077
1726	43590
1727	52139
1728	707
1729	4179
1730	35274
1731	35981
1732	54302
1733	27159
1734	24906
1735	9912
1736	47924
1737	24422
1738	21754
1739	41040
1740	63535
1741	4444
1742	17929
1743	19136
1744	29064
1745	58836
1746	8471
1747	37490
1748	52724
1749	50289
1750	47549
1751	36362
1752	41974
1753	50119
1754	50358
1755	36054
1756	3661
1757	28412
1758	22657
1759	4368
1760	32592
1761	57931
1762	40349
1763	21358
1764	19554
1765	65256
1766	31270
1767	1942
1768	24142
1769	53025
1770	42983
1771	22141
1772	57469
1773	60912
1774	41278
1775	20997
1776	54212
1777	49749
1778	58487
1779	41400
1780	34502
1781	40500
1782	12226
1783	10940
1784	25083
1785	62584
1786	46994
1787	28744
1788	25461
1789	4116
1790	33112
1791	58053
1792	62047
1793	7926
1794	13875
1795	16066
1796	7646
1797	45146
1798	18008
1799	31788
1800	32635
1801	60991
1802	53929
1803	24568
1804	56367
1805	29671
1806	45565
1807	45043
1808	13884
1809	38516
1810	20907
1811	48386
1812	13480
1813	33134
1814	59326
1815	38563
1816	30182
1817	40785
1818	1772
1819	55643
1820	44901
1821	34884
1822	48160
1823	41412
1824	42810
1825	62036
1826	57478
1827	50456
1828	41646
1829	9951
1830	16708
1831	8745
1832	5406
1833	5102
1834	33313
1835	61774
1836	34773
1837	13342
1838	41281
1839	48658
1840	51858
1841	62189
1842	31508
1843	65338
1844	29787
1845	25299
1846	38365
1847	59969
1848	548
1849	40137
1850	50077
1851	45449
1852	9486
1853	32701
1854	21325
1855	52296
1856	29201
1857	13268
1858	37217
1859	5311
1860	23219
1861	53925
1862	14056
1863	28625
1864	59027
1865	47369
1866	24863
1867	28265
1868	60711
1869	609
1870	11387
1871	47033
1872	62798
1873	42895
1874	46835
1875	27049
1876	2658
1877	19665
1878	21482
1879	3206
1880	59802
1881	6023
1882	48655
1883	3752
1884	38725
1885	4445
1886	56049
1887	2390
1888	17713
1889	27730
1890	7702
1891	40932
1892	16119
1893	21758
1894	4021
1895	9611
1896	3592
1897	28885
1898	37876
1899	64303
1900	29494
1901	49263
1902	45801
1903	26756
1904	26622
1905	27100
1906	53805
1907	29281
1908	46765
1909	9751
1910	32487
1911	41032
1912	15775
1913	15607
1914	44784
1915	54500
1916	20052
1917	35297
1918	56890
1919	37765
1920	63027
1921	64592
1922	13161
1923	13611
1924	20815
1925	17182
1926	23222
1927	24407
1928	46067
1929	61098
1930	23174
1931	10025
1932	44825
1933	3439
1934	36781
1935	5911
1936	30540
1937	25050
1938	35192
1939	11769
1940	34802
1941	2144
1942	52801
1943	50577
1944	17751
1945	32050
1946	39541
1947	37803
1948	1811
1949	30895
1950	10032
1951	64839
1952	29952
1953	23193
1954	12914
1955	50767
1956	40375
1957	36136
1958	9638
1959	20907
1960	31698
1961	32812
1962	30932
1963	10987
1964	36252
1965	2178
1966	16898
1967	1256
1968	27228
1969	52091
1970	13025
1971	62030
1972	54235
1973	291
1974	47071
1975	6450
1976	32341
1977	21076
1978	44253
1979	34152
1980	51972
1981	54285
1982	33455
1983	16388
1984	11942
1985	46369
1986	1619
1987	52317
1988	16969
1989	11257
1990	7688
1991	48667
1992	44069
1993	38621
1994	59654
1995	14785
1996	40799
1997	11017
1998	16041
1999	2491
2000	63108
2001	29067
2002	64522
2003	51807
2004	29358
2005	46057
2006	58257
2007	61699
2008	1598
2009	36974
2010	30315
2011	53570
2012	25723
2013	63771
2014	4422
2015	37665
2016	44604
2017	6041
2018	24446
2019	61574
2020	17298
2021	32135
2022	44705
2023	61367
2024	5220
2025	38824
2026	10617
2027	46019
2028	49841
2029	26658
2030	48510
2031	47413
2032	55725
2033	47496
2034	33684
2035	19547
2036	28018
2037	26405
2038	15710
2039	29616
2040	63379
2041	46026
2042	17650
2043	23566
2044	44261
2045	22072
2046	61231
2047	23329
2048	28113
2049	20141
2050	19367
2051	45411
2052	52276
2053	64073
2054	41242
2055	57496
2056	37361
2057	51859
2058	37979
2059	21666
2060	12982
2061	20954
2062	3543
2063	3171
2064	2914
2065	37227
2066	22719
2067	30932
2068	63632
2069	38429
2070	60548
2071	61475
2072	18919
2073	12662
2074	19505
2075	63180
2076	34734
2077	15200
2078	20974
2079	62847
2080	35341
2081	40341
2082	42722
2083	22082
2084	38878
2085	18429
2086	14042
2087	10703
2088	4752
2089	52022
2090	32369
2091	17734
2092	7440
2093	35912
2094	20906
2095	10354
2096	7603
2097	43625
2098	41287
2099	5699
2100	16518
2101	36299
2102	1638
2103	35438
2104	48962
2105	21143
2106	33082
2107	18160
2108	36343
2109	54056
2110	15472
2111	6149
2112	28862
2113	58194
2114	28231
2115	2204
2116	11087
2117	42273
2118	12908
2119	15840
2120	28759
2121	45277
2122	33574
2123	36199
2124	15654
2125	54480
2126	46554
2127	23257
2128	32569
2129	22305
2130	28957
2131	49088
2132	58604
2133	30595
2134	18990
2135	42030
2136	51739
2137	52072
2138	60191
2139	22546
2140	40593
2141	10127
2142	28695
2143	3919
2144	2785
2145	56926
2146	6123
2147	13873
2148	33664
2149	19031
2150	29713
2151	62423
2152	64309
2153	63287
2154	33087
2155	14427
2156	52232
2157	14105
2158	37684
2159	19265
2160	36410
2161	1105
2162	2817
2163	29478
2164	31701
2165	21807
2166	5973
2167	17904
2168	8344
2169	628
2170	40450
2171	48937
2172	10755
2173	3610
2174	52856
2175	13540
2176	60536
2177	58979
2178	27413
2179	28664
2180	12475
2181	57126
2182	25552
2183	11248
2184	54878
2185	58639
2186	25675
2187	41574
2188	7208
2189	63359
2190	60839
2191	43618
2192	64465
2193	63657
2194	7560
2195	30630
2196	19928
2197	13533
2198	48534
2199	28272
2200	14161
2201	23448
2202	11673
2203	24916
2204	27058
2205	64529
2206	38457
2207	22059
2208	57973
2209	334
2210	50723
2211	4912
2212	57461
2213	10739
2214	16160
2215	46803
2216	3842
2217	41835
2218	22841
2219	11050
2220	39658
2221	18144
2222	54668
2223	38587
2224	16265
2225	62229
2226	3681
2227	36194
2228	10226
2229	52215
2230	64466
2231	24388
2232	10128
2233	10604
2234	49304
2235	37186
2236	9597
2237	22225
2238	59245
2239	2034
2240	22560
2241	44433
2242	6946
2243	14485
2244	55172
2245	23106
2246	61288
2247	59015
2248	64941
2249	18593
2250	4529
2251	39064
2252	36737
2253	59198
2254	12115
2255	53003
2256	55891
2257	15797
2258	23661
2259	581
2260	2476
2261	22591
2262	24969
2263	12604
2264	33195
2265	8738
2266	49791
2267	42793
2268	30963
2269	43500
2270	44827
2271	53523
2272	22397
2273	51774
2274	2472
2275	12034
2276	9344
2277	63760
2278	5513
2279	8750
2280	16817
2281	10042
2282	47814
2283	53555
2284	3704
2285	59929
2286	41022
2287	59595
2288	10190
2289	64683
2290	60177
2291	12667
2292	21738
2293	19610
2294	25271
2295	54934
2296	28348
2297	9526
2298	32191
2299	59312
2300	53027
2301	11482
2302	47299
2303	9888
2304	63256
2305	49772
2306	21922
2307	7065
2308	47996
2309	27435
2310	15815
2311	64814
2312	37478
2313	63629
2314	52833
2315	41182
2316	58022
2317	28319
2318	35242
2319	2677
2320	27466
2321	29883
2322	15344
2323	49204
2324	49493
2325	40615
2326	38602
2327	12306
2328	50142
2329	5257
2330	6082
2331	37633
2332	16740
2333	53381
2334	47521
2335	14460
2336	37617
2337	3908
2338	21525
2339	20078
2340	31343
2341	37340
2342	19356
2343	3285
2344	35433
2345	6653
2346	44468
2347	27920
2348	34972
2349	14174
2350	30597
2351	62438
2352	44057
2353	45941
2354	46106
2355	28014
2356	21020
2357	19173
2358	40320
2359	5626
2360	24430
2361	46402
2362	43259
2363	41170
2364	34248
2365	25245
2366	55631
2367	6329
2368	29153
2369	11620
2370	26407
2371	60496
2372	48961
2373	45763
2374	63782
2375	18858
2376	52416
2377	42714
2378	46778
2379	21852
2380	56888
2381	11839
2382	18754
2383	35409
2384	57780
2385	64861
2386	63423
2387	13265
2388	18498
2389	38208
2390	18891
2391	42928
2392	19074
2393	62151
2394	18563
2395	53322
2396	21860
2397	8658
2398	59652
2399	51013
2400	20278
2401	20523
2402	45973
2403	3703
2404	751
2405	44219
2406	22562
2407	53167
2408	21397
2409	3804
2410	9484
2411	12749
2412	15644
2413	28238
2414	48158
2415	7888
2416	27563
2417	46046
2418	21153
2419	46061
2420	18718
2421	40045
2422	23454
2423	37792
2424	36660
2425	42017
2426	25579
2427	58520
2428	50675
2429	19695
2430	43997
2431	5417
2432	40218
2433	24434
2434	9121
2435	40969
2436	3118
2437	31683
2438	28601
2439	24515
2440	35487
2441	38085
2442	37265
2443	51131
2444	787
2445	19887
2446	59020
2447	28351
2448	397
2449	14637
2450	8876
2451	19115
2452	54682
2453	32330
2454	56908
2455	25806
2456	8811
2457	16951
2458	18790
2459	59486
2460	36646
2461	62787
2462	64904
2463	11328
2464	21686
2465	8489
2466	52298
2467	24804
2468	40172
2469	15363
2470	49319
2471	10123
2472	53448
2473	21048
2474	61255
2475	54235
2476	40936
2477	54739
2478	17050
2479	41333
2480	3840
2481	25927
2482	60449
2483	58523
2484	58257
2485	51821
2486	18793
2487	1533
2488	3236
2489	37584
2490	61019
2491	39882
2492	34835
2493	60387
2494	51210
2495	56521
2496	3340
2497	37972
2498	15789
2499	43512
2500	53335
2501	65109
2502	53636
2503	41247
2504	20621
2505	49355
2506	29947
